Page URL;Country Code;Property Type Categories;Custom Label 1;Custom Label 2;Partner
https://travelarii.com/property/sotavento-hotel-yacht-club;Mx;hotel;price_1;review_score_3;booking.com
https://travelarii.com/property/le-blanc-spa-resort-cancun-adults-only-all-inclusive;Mx;resort;price_1;review_score_2;booking.com
https://travelarii.com/property/ambiance-suites;Mx;hotel;price_1;review_score_2;booking.com
https://travelarii.com/property/comfort-inn-cancun-aeropuerto;Mx;hotel;price_1;review_score_4;booking.com
https://travelarii.com/property/adhara-express;Mx;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/hotel-plaza-kokai-cancun;Mx;hotel;price_1;review_score_3;booking.com
https://travelarii.com/property/occidental-tucancun-all-inclusive;Mx;resort;price_2;review_score_3;booking.com
https://travelarii.com/property/sina-suites;Mx;hotel;price_1;review_score_2;booking.com
https://travelarii.com/property/the-westin-lagunamar-ocean-resort-villas-spa-cancun;Mx;resort;price_2;review_score_2;booking.com
https://travelarii.com/property/belas-guesthouse;Ge;'house';price_1;review_score_2;booking.com
https://travelarii.com/property/salvia-condominio;Mx;apartment;price_2;review_score_2;booking.com
https://travelarii.com/property/dreams-playa-mujeres-golf-spa-resort-all-inclusive;Mx;resort;price_3;review_score_2;booking.com
https://travelarii.com/property/club-regina-cancun;Mx;hotel;price_2;review_score_3;booking.com
https://travelarii.com/property/iberostar-selection-cancun;Mx;resort;price_3;review_score_2;booking.com
https://travelarii.com/property/blue-coconut-cancun-hotel;Mx;hotel;price_1;review_score_3;booking.com
https://travelarii.com/property/villa-palmeras;Mx;hotel;price_1;review_score_3;booking.com
https://travelarii.com/property/solymar-condos-2401-2301-2501;Mx;apartment;price_2;review_score_2;booking.com
https://travelarii.com/property/one-cancun-centro;Mx;hotel;price_1;review_score_2;booking.com
https://travelarii.com/property/cancun-beach-aparthotel-brisas;Mx;hotel;price_1;review_score_3;booking.com
https://travelarii.com/property/nirvana-hotel-cancun-hotel-zone;Mx;hotel;price_1;review_score_3;booking.com
https://travelarii.com/property/ar-cancun-plaza;Mx;hotel;price_1;review_score_3;booking.com
https://travelarii.com/property/hampton-inn-by-hilton-cancun-cumbres;Mx;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/b502-pool-view-3-bedroom-apartment;Mx;apartment;price_2;review_score_2;booking.com
https://travelarii.com/property/st-athans-hotel;Gb;hotel;price_2;review_score_3;booking.com
https://travelarii.com/property/fairmont-rio-de-janeiro-copacabana;Br;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/hotel-regina-rio-de-janeiro;Br;hotel;price_1;review_score_2;booking.com
https://travelarii.com/property/south-american-copacabana-hotel;Br;hotel;price_1;review_score_2;booking.com
https://travelarii.com/property/hotel-residence-la-contessina;It;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/rio-design-hotel;Br;hotel;price_1;review_score_3;booking.com
https://travelarii.com/property/royalty-barra-hotel;Br;hotel;price_1;review_score_3;booking.com
https://travelarii.com/property/al-palazzo-del-marchese-di-camugliano-residenza-d-epoca;It;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/hotel-kraft;It;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/residenza-florentia;It;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/hotel-ginori-al-duomo;It;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/hotel-lungarno-lungarno-collection;It;hotel;price_3;review_score_2;booking.com
https://travelarii.com/property/hotel-s-giorgio-olimpic;It;hotel;price_1;review_score_3;booking.com
https://travelarii.com/property/nilhotel;It;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/corte-nova;It;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/bw-premier-collection-chc-continental;It;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/embassy-suites-by-hilton-orlando-international-drive-icon-park;Us;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/homewood-suites-by-hilton-orlando-north-maitland;Us;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/melia-white-house-hotel;Gb;hotel;price_2;review_score_3;booking.com
https://travelarii.com/property/the-landmark-london;Gb;hotel;price_3;review_score_2;booking.com
https://travelarii.com/property/the-park-tower-knightsbridge-a-luxury-collection-hotel-london;Gb;hotel;price_2;review_score_3;booking.com
https://travelarii.com/property/hilton-london-angel-islington;Gb;hotel;price_2;review_score_3;booking.com
https://travelarii.com/property/hilton-london-canary-wharf;Gb;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/cityspace-borough;Gb;hotel;price_2;review_score_3;booking.com
https://travelarii.com/property/forum-park-hotel;Th;hotel;price_1;review_score_3;booking.com
https://travelarii.com/property/adelphi-suites-bangkok-sha-extra-plus;Th;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/the-sukosol-hotel-sha-extra-plus;Th;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/bedford-corner-hotel;Gb;hotel;price_2;review_score_3;booking.com
https://travelarii.com/property/sheraton-grand-london-park-lane;Gb;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/holiday-inn-bangkok-silom-an-ihg-hotel;Th;hotel;price_1;review_score_2;booking.com
https://travelarii.com/property/dukes-london;Gb;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/hotel-lux;It;hotel;price_1;review_score_3;booking.com
https://travelarii.com/property/hotel-corte-dei-greci;It;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/hotel-bel-sito-e-berlino;It;hotel;price_1;review_score_2;booking.com
https://travelarii.com/property/hotel-tivoli;It;hotel;price_1;review_score_2;booking.com
https://travelarii.com/property/a-train-hotel;Nl;hotel;price_1;review_score_2;booking.com
https://travelarii.com/property/novotel-amsterdam-city;Nl;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/savoia-jolanda;It;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/hotel-la-boheme;Nl;hotel;price_1;review_score_2;booking.com
https://travelarii.com/property/di-ann-city-centre-hotel;Nl;hotel;price_1;review_score_4;booking.com
https://travelarii.com/property/sina-centurion-palace;It;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/ozo-hotels-armada-amsterdam;Nl;hotel;price_1;review_score_3;booking.com
https://travelarii.com/property/hotel-amsterdam-de-roode-leeuw;Nl;hotel;price_2;review_score_3;booking.com
https://travelarii.com/property/hotel-farah-marrakech;Ma;hotel;price_1;review_score_3;booking.com
https://travelarii.com/property/hilton-garden-inn-orlando-international-drive-north;Us;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/gansevoort-meatpacking;Us;'hotel';price_2;review_score_2;booking.com
https://travelarii.com/property/holiday-inn-wall-street-an-ihg-hotel;Us;'hotel';price_2;review_score_3;booking.com
https://travelarii.com/property/courtyard-new-york-manhattan-upper-east-side;Us;'hotel';price_2;review_score_3;booking.com
https://travelarii.com/property/w-new-york-union-square;Us;'hotel';price_2;review_score_3;booking.com
https://travelarii.com/property/washington-square-hotel;Us;'hotel';price_2;review_score_2;booking.com
https://travelarii.com/property/hotel-aka-nomad;Us;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/broadway-plaza-hotel;Us;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/best-western-plus-hospitality-house-suites;Us;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/warwick-new-york;Us;hotel;price_2;review_score_3;booking.com
https://travelarii.com/property/hilton-club-new-york;Us;'hotel';price_2;review_score_2;booking.com
https://travelarii.com/property/douglas-fir-resort-chalets;Ca;hotel;price_1;review_score_3;booking.com
https://travelarii.com/property/the-hidden-ridge-resort;Ca;hotel;price_2;review_score_3;booking.com
https://travelarii.com/property/elk-avenue-hotel;Ca;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/shangri-la-vancouver;Ca;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/days-inn-by-wyndham-vancouver-downtown;Ca;hotel;price_2;review_score_3;booking.com
https://travelarii.com/property/vancouver-marriott-pinnacle-downtown-hotel;Ca;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/wedgewood-hotel-spa-relais-chateaux;Ca;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/georgian-court-hotel-bw-premier-collection;Ca;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/the-sutton-place-hotel-vancouver;Ca;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/san-carlos-hotel-new-york;Us;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/hotel-shocard-broadway-times-square;Us;hotel;price_1;review_score_3;booking.com
https://travelarii.com/property/park-south-hotel-part-of-jdv-by-hyatt;Us;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/hotel-st-james;Us;'hotel';price_2;review_score_3;booking.com
https://travelarii.com/property/the-tuscany-powered-by-luxurban;Us;'hotel';price_2;review_score_3;booking.com
https://travelarii.com/property/sonder-chambers;Us;'hotel';price_2;review_score_2;booking.com
https://travelarii.com/property/hilton-garden-inn-times-square;Us;'hotel';price_2;review_score_2;booking.com
https://travelarii.com/property/new-york-marriott-marquis;Us;'hotel';price_2;review_score_2;booking.com
https://travelarii.com/property/the-james-new-york-nomad;Us;'hotel';price_2;review_score_2;booking.com
https://travelarii.com/property/night-hotel-broadway;Us;hotel;price_2;review_score_3;booking.com
https://travelarii.com/property/the-gardens-sonesta-es-suites-new-york;Us;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/aka-sutton-place;Us;hotel;price_2;review_score_3;booking.com
https://travelarii.com/property/old-city-viva-hotel;Tr;hotel;price_1;review_score_2;booking.com
https://travelarii.com/property/sultanahmet-palace-hotel;Tr;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/adamar-hotel-special-category;Tr;hotel;price_1;review_score_2;booking.com
https://travelarii.com/property/up-viamonte-hotel;Ar;hotel;price_1;review_score_2;booking.com
https://travelarii.com/property/nh-buenos-aires-florida;Ar;hotel;price_1;review_score_2;booking.com
https://travelarii.com/property/nh-collection-buenos-aires-jousten;Ar;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/kaya-istanbul-fair-convention;Tr;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/sarnic-hotel-sarnic-premier-hotel-ottoman-mansion;Tr;hotel;price_1;review_score_3;booking.com
https://travelarii.com/property/shining-angkor-boutique-hotel;Kh;hotel;price_1;review_score_2;booking.com
https://travelarii.com/property/fcc-angkor-by-avani;Kh;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/hotel-mystays-kyoto-shijo;Jp;hotel;price_1;review_score_2;booking.com
https://travelarii.com/property/lotte-city-hotel-mapo;Kr;hotel;price_1;review_score_2;booking.com
https://travelarii.com/property/imperial-palace-boutique-hotel;Kr;hotel;price_1;review_score_3;booking.com
https://travelarii.com/property/rochester-hotel-classic;Ar;hotel;price_1;review_score_2;booking.com
https://travelarii.com/property/the-listel-hotel-vancouver;Ca;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/gec-granville-suites-downtown;Ca;hotel;price_2;review_score_3;booking.com
https://travelarii.com/property/hotel-le-soleil-by-executive-hotels;Ca;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/times-square-suites-hotel;Ca;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/cassandra-hotel;Ca;hotel;price_2;review_score_3;booking.com
https://travelarii.com/property/hilton-orlando-altamonte-springs;Us;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/hampton-inn-suites-orlando-john-young-parkway-south-park;Us;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/homewood-suites-by-hilton-orlando-ucf-area;Us;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/hampton-inn-orlando-convention-center-international-drive-area;Us;hotel;price_1;review_score_2;booking.com
https://travelarii.com/property/embassy-suites-by-hilton-orlando-international-drive-convention-center;Us;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/the-hotel-beyaz-saray-spa;Tr;hotel;price_2;review_score_3;booking.com
https://travelarii.com/property/raffles-grand-hotel-d-angkor;Kh;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/sokha-angkor-resort;Kh;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/sonalong-boutique-village-resort;Kh;hotel;price_1;review_score_2;booking.com
https://travelarii.com/property/witt-istanbul-suites;Tr;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/my-dora-hotel;Tr;hotel;price_1;review_score_2;booking.com
https://travelarii.com/property/grand-ambiance-hotel;Tr;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/angkor-panoramic-boutique-hotel;Kh;hotel;price_1;review_score_2;booking.com
https://travelarii.com/property/palm-village-resort-spa;Kh;resort;price_1;review_score_2;booking.com
https://travelarii.com/property/grand-intercontinental-seoul-parnas-an-ihg-hotel;Kr;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/fraser-place-central-seoul;Kr;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/intercontinental-seoul-coex-an-ihg-hotel;Kr;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/citadines-kyoto-karasuma-gojo;Jp;hotel;price_1;review_score_2;booking.com
https://travelarii.com/property/kizashi-the-suite;Jp;hotel;price_2;review_score_3;booking.com
https://travelarii.com/property/fairmont-waterfront;Ca;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/residence-inn-by-marriott-vancouver-downtown;Ca;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/rosedale-on-robson-suite-hotel;Ca;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/sandman-hotel-vancouver-downtown;Ca;hotel;price_2;review_score_3;booking.com
https://travelarii.com/property/kensington-park-hotel;Us;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/hotel-kabuki-part-of-jdv-by-hyatt;Us;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/staypineapple-an-elegant-hotel-union-square;Us;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/touchstone-hotel-city-center;Us;hotel;price_1;review_score_3;booking.com
https://travelarii.com/property/1-hotel-san-francisco;Us;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/hotel-spero;Us;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/castle-bamboo-waikiki-hotel;Us;hotel;price_2;review_score_3;booking.com
https://travelarii.com/property/aqua-aloha-surf-waikiki;Us;hotel;price_2;review_score_3;booking.com
https://travelarii.com/property/wayfinder-waikiki;Us;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/prince-waikiki;Us;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/waikiki-monarch-hotel;Us;hotel;price_2;review_score_4;booking.com
https://travelarii.com/property/kaimana-beach-hotel;Us;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/mary-s-hotel-republique;Fr;hotel;price_1;review_score_3;booking.com
https://travelarii.com/property/hotel-de-sevigne;Fr;hotel;price_1;review_score_2;booking.com
https://travelarii.com/property/ibis-paris-avenue-d-italie-13eme;Fr;hotel;price_1;review_score_3;booking.com
https://travelarii.com/property/ampere;Fr;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/rodeway-inn-civic-center;Us;hotel;price_1;review_score_3;booking.com
https://travelarii.com/property/hotel-north-beach;Us;hotel;price_1;review_score_3;booking.com
https://travelarii.com/property/orchard-garden-hotel;Us;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/orchard-hotel;Us;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/motel-6-san-francisco-ca-fishermans-wharf;Us;hotel;price_1;review_score_3;booking.com
https://travelarii.com/property/hotel-city-garden-amsterdam;Nl;hotel;price_1;review_score_3;booking.com
https://travelarii.com/property/k-k-hotel-fenix;Cz;hotel;price_1;review_score_2;booking.com
https://travelarii.com/property/panorama-hotel-prague;Cz;hotel;price_1;review_score_2;booking.com
https://travelarii.com/property/hotel-milan;Ar;hotel;price_1;review_score_3;booking.com
https://travelarii.com/property/725-continental-hotel;Ar;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/hr-esmeralda-luxor;Ar;hotel;price_1;review_score_3;booking.com
https://travelarii.com/property/ayacucho-palace-hotel;Ar;hotel;price_1;review_score_3;booking.com
https://travelarii.com/property/gran-hotel-de-la-paix;Ar;hotel;price_1;review_score_3;booking.com
https://travelarii.com/property/luxury-family-hotel-bila-labut;Cz;hotel;price_1;review_score_3;booking.com
https://travelarii.com/property/city-central-de-luxe;Cz;hotel;price_1;review_score_3;booking.com
https://travelarii.com/property/executive-hotel-vintage-park;Ca;hotel;price_2;review_score_3;booking.com
https://travelarii.com/property/heritage-queenstown;Nz;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/hilton-hawaiian-village-waikiki-beach-resort;Us;resort;price_2;review_score_3;booking.com
https://travelarii.com/property/ala-moana-hotel-resort-fee-included;Us;hotel;price_2;review_score_3;booking.com
https://travelarii.com/property/hotel-best-western-anjou-lafayette;Fr;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/edouard-7-paris-opera;Fr;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/apostrophe-hotel;Fr;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/hotel-massena;Fr;hotel;price_2;review_score_3;booking.com
https://travelarii.com/property/hotel-mansart-esprit-de-france;Fr;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/le-tourville-eiffel;Fr;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/best-western-plus-atlantic-beach-resort;Us;resort;price_2;review_score_3;booking.com
https://travelarii.com/property/the-sagamore-hotel-south-beach;Us;hotel;price_2;review_score_3;booking.com
https://travelarii.com/property/mb-hotel-trademark-collection-by-wyndham;Us;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/hilton-vacation-club-crescent-on-south-beach-miami;Us;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/sofitel-queenstown-hotel-spa;Nz;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/hotel-gloria-budapest-city-center;Hu;hotel;price_1;review_score_2;booking.com
https://travelarii.com/property/kempinski-hotel-corvinus-budapest;Hu;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/swiss-belsuites-pounamu-queenstown;Nz;hotel;price_2;review_score_3;booking.com
https://travelarii.com/property/rydges-lakeland-resort-queenstown;Nz;hotel;price_2;review_score_3;booking.com
https://travelarii.com/property/danubius-hotel-arena;Hu;hotel;price_1;review_score_2;booking.com
https://travelarii.com/property/riviere-south-beach-hotel;Us;hotel;price_2;review_score_3;booking.com
https://travelarii.com/property/hotel-breakwater-south-beach;Us;hotel;price_2;review_score_3;booking.com
https://travelarii.com/property/marriott-vacation-club-pulse-south-beach;Us;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/broadmore-miami-beach;Us;hotel;price_1;review_score_4;booking.com
https://travelarii.com/property/catalina-hotel-beach-club;Us;hotel;price_1;review_score_3;booking.com
https://travelarii.com/property/colony-hotel;Us;hotel;price_2;review_score_3;booking.com
https://travelarii.com/property/the-palms-hotel-spa;Us;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/century-hotel;Us;hotel;price_1;review_score_3;booking.com
https://travelarii.com/property/the-tony-hotel-south-beach;Us;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/majestic-hotel-south-beach;Us;hotel;price_1;review_score_3;booking.com
https://travelarii.com/property/seacoast-suites-on-miami-beach;Us;hotel;price_2;review_score_3;booking.com
https://travelarii.com/property/nautilus-by-arlo;Us;hotel;price_2;review_score_3;booking.com
https://travelarii.com/property/residence-inn-by-marriott-miami-beach-surfside;Us;hotel;price_2;review_score_3;booking.com
https://travelarii.com/property/president-villa;Us;hotel;price_1;review_score_3;booking.com
https://travelarii.com/property/james-hotel;Us;hotel;price_2;review_score_3;booking.com
https://travelarii.com/property/gale-south-beach-curio-collection-by-hilton;Us;resort;price_2;review_score_2;booking.com
https://travelarii.com/property/blanc-kara-adults-only;Us;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/parisian-hotel;Us;hotel;price_2;review_score_4;booking.com
https://travelarii.com/property/carillon-miami-wellness-resort;Us;hotel;price_3;review_score_2;booking.com
https://travelarii.com/property/lsi-resorts-at-ala-moana;Us;hotel;price_2;review_score_4;booking.com
https://travelarii.com/property/the-modern-honolulu;Us;hotel;price_2;review_score_3;booking.com
https://travelarii.com/property/villa-del-lago;Nz;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/wyndham-vacation-resorts-royal-garden-at-waikiki;Us;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/henrosa-hotel;Us;hotel;price_2;review_score_3;booking.com
https://travelarii.com/property/1-hotel-south-beach;Us;hotel;price_3;review_score_2;booking.com
https://travelarii.com/property/radisson-hotel-panama-city-beach-oceanfront;Us;hotel;price_1;review_score_3;booking.com
https://travelarii.com/property/casa-boutique-hotel;Us;hotel;price_2;review_score_3;booking.com
https://travelarii.com/property/hampton-inn-by-hilton-panama-city-beach;Us;hotel;price_1;review_score_3;booking.com
https://travelarii.com/property/landmark-holiday-beach-a-vri-resort;Us;hotel;price_1;review_score_2;booking.com
https://travelarii.com/property/wilton-hotel-buenos-aires;Ar;hotel;price_2;review_score_3;booking.com
https://travelarii.com/property/mitsui-garden-hotel-kyoto-sanjo;Jp;hotel;price_1;review_score_2;booking.com
https://travelarii.com/property/smile-hotel-kyoto-shijo;Jp;hotel;price_1;review_score_2;booking.com
https://travelarii.com/property/hotel-st-moritz-queenstown-mgallery-by-sofitel;Nz;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/riad-el-grably;Ma;'house';price_2;review_score_2;booking.com
https://travelarii.com/property/europa-hotel-kutaisi;Ge;hotel;price_1;review_score_2;booking.com
https://travelarii.com/property/2-room-apartment-nft-gudauri-penta-503;Ge;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/alpenhaus-kazbegi-hotel-restaurant;Ge;hotel;price_1;review_score_2;booking.com
https://travelarii.com/property/oishe-boutique-hotel;Ge;hotel;price_1;review_score_2;booking.com
https://travelarii.com/property/alliance-hotel;Ge;hotel;price_1;review_score_2;booking.com
https://travelarii.com/property/citadines-city-centre-tbilisi-apart-hotel;Ge;hotel;price_1;review_score_2;booking.com
https://travelarii.com/property/cornell-hotel-de-france;Us;'hotel';price_2;review_score_2;booking.com
https://travelarii.com/property/motel-capri;Us;'hotel';price_1;review_score_3;booking.com
https://travelarii.com/property/nob-hill-motor-inn;Us;'hotel';price_1;review_score_3;booking.com
https://travelarii.com/property/timhotel-paris-gare-de-lyon;Fr;hotel;price_1;review_score_3;booking.com
https://travelarii.com/property/best-western-allegro-nation;Fr;hotel;price_2;review_score_3;booking.com
https://travelarii.com/property/westcord-fashion-hotel-amsterdam;Nl;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/hotel-novex-paris;Fr;hotel;price_1;review_score_4;booking.com
https://travelarii.com/property/hotel-marais-bastille;Fr;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/best-western-premier-trocadero-la-tour;Fr;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/hotel-ohm-by-happyculture;Fr;hotel;price_1;review_score_2;booking.com
https://travelarii.com/property/hotel-charing-cross;Fr;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/hotel-residence-henri-iv;Fr;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/timhotel-opera-madeleine;Fr;hotel;price_2;review_score_3;booking.com
https://travelarii.com/property/hotel-eiffel-capitol;Fr;hotel;price_2;review_score_3;booking.com
https://travelarii.com/property/le-belgrand-hotel-paris-champs-elysees-tapestry-by-hilton;Fr;hotel;price_2;review_score_4;booking.com
https://travelarii.com/property/hotel-chateaubriand;Fr;hotel;price_2;review_score_3;booking.com
https://travelarii.com/property/timhotel-paris-gare-montparnasse;Fr;hotel;price_1;review_score_3;booking.com
https://travelarii.com/property/hotel-de-l-alma-paris;Fr;hotel;price_2;review_score_3;booking.com
https://travelarii.com/property/hotel-ile-de-france-opera;Fr;hotel;price_2;review_score_3;booking.com
https://travelarii.com/property/hotel-trinite-haussmann;Fr;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/hotel-beaubourg;Fr;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/grand-hotel-nouvel-opera;Fr;hotel;price_2;review_score_3;booking.com
https://travelarii.com/property/hotel-des-arts-montmartre;Fr;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/mercure-paris-notre-dame-saint-germain-des-pres;Fr;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/modern-hotel;Fr;hotel;price_1;review_score_3;booking.com
https://travelarii.com/property/eiffel-kennedy;Fr;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/best-western-plus-hotel-mercedes;Fr;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/the-laylow-autograph-collection;Us;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/edelweiss-hotel;Ge;hotel;price_1;review_score_3;booking.com
https://travelarii.com/property/tunnel-mountain-resort;Ca;'cabin';price_2;review_score_2;booking.com
https://travelarii.com/property/hillside-bungalows;Ca;'other';price_2;review_score_2;booking.com
https://travelarii.com/property/regency-towers;Us;hotel;price_1;review_score_4;booking.com
https://travelarii.com/property/grand-panama-beach-resort-t1-1402;Us;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/the-inn-at-st-thomas-square-1203b;Us;hotel;price_1;review_score_3;booking.com
https://travelarii.com/property/hotel-l-echiquier-opera-paris-mgallery;Fr;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/bradford-elysees-astotel;Fr;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/hotel-cc;Nl;hotel;price_1;review_score_3;booking.com
https://travelarii.com/property/timhotel-tour-eiffel;Fr;hotel;price_2;review_score_3;booking.com
https://travelarii.com/property/timhotel-montmartre;Fr;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/cadet-hotel;Us;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/lexington-by-hotel-rl-miami-beach;Us;hotel;price_1;review_score_3;booking.com
https://travelarii.com/property/geneva-hotel;Us;hotel;price_1;review_score_4;booking.com
https://travelarii.com/property/crest-hotel-suites;Us;hotel;price_1;review_score_3;booking.com
https://travelarii.com/property/westover-arms-hotel;Us;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/suites-on-south-beach;Us;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/luana-waikiki-hotel-suites;Us;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/the-equus;Us;hotel;price_2;review_score_3;booking.com
https://travelarii.com/property/island-colony-3821;Us;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/ilikai-tower-936-lagoon-view-1br;Us;'apartment';price_2;review_score_2;booking.com
https://travelarii.com/property/riad-villa-wenge-spa;Ma;'house';price_1;review_score_2;booking.com
https://travelarii.com/property/riad-zinoun-spa-9-rooms;Ma;'house';price_1;review_score_2;booking.com
https://travelarii.com/property/jnane-leila;Ma;'bed & breakfast';price_1;review_score_2;booking.com
https://travelarii.com/property/kuhio-banyan-hotel-with-kitchenettes;Us;hotel;price_2;review_score_3;booking.com
https://travelarii.com/property/waikiki-beach-condominiums;Us;hotel;price_2;review_score_3;booking.com
https://travelarii.com/property/aqua-skyline-at-island-colony;Us;hotel;price_2;review_score_3;booking.com
https://travelarii.com/property/hotel-la-croix;Us;hotel;price_2;review_score_3;booking.com
https://travelarii.com/property/royal-grove-waikiki;Us;hotel;price_1;review_score_3;booking.com
https://travelarii.com/property/pacific-monarch;Us;hotel;price_2;review_score_2;booking.com
https://travelarii.com/property/hotel-chelsea;Us;hotel;price_1;review_score_3;booking.com
https://travelarii.com/property/the-fritz-hotel;Us;hotel;price_2;review_score_3;booking.com
