Slug,Country_Code,Property_Type_Categories,Review_score_base,Review_Score,USD_Price,Partner,Published
homewood-suites-by-hilton-south-las-vegas,us,Hotel,10,8.8,183,booking.com,True
westgate-las-vegas-resort-and-casino,us,Resort,10,7.3,60,booking.com,True
extended-stay-america-suites-las-vegas-east-flamingo,us,Hotel,10,5.3,92,booking.com,True
travelodge-by-wyndham-las-vegas,us,Hotel,10,5.7,67,booking.com,True
sterling-gardens,us,Hotel,10,5.3,89,booking.com,True
embassy-suites-by-hilton-convention-center-las-vegas,us,Hotel,10,7.7,144,booking.com,True
m-resort-spa-casino,us,Resort,10,9.0,89,booking.com,True
calypso-2-1907-west,us,['Apartment'],10,8.2,254,booking.com,True
celadon-309,us,['Apartment'],10,0.0,401,booking.com,True
celadon-beach-resort-by-panhandle-getaways,us,['Apartment'],10,8.0,205,booking.com,True
emerald-isle-by-panhandle-getaways,us,['Apartment'],10,7.9,199,booking.com,True
boardwalk-beach-resort-by-panhandle-getaways,us,['House'],10,9.1,218,booking.com,True
sunrise-beach-by-panhandle-getaways,us,['Apartment'],10,8.1,246,booking.com,True
sunswept-by-panhandle-getaways,us,['House'],10,8.7,148,booking.com,True
portside-resort-by-panhandle-getaways,us,['Apartment'],10,7.8,159,booking.com,True
splash-beach-resort-by-panhandle-getaways,us,['Apartment'],10,7.6,173,booking.com,True
sterling-reef-beach-resort,us,['House'],10,6.6,226,booking.com,True
modern-studio-heart-of-waikiki-with-parking,us,['Apartment'],10,8.2,144,booking.com,True
miami-beach-suncoast-apartment-i-balcony-front-beach,us,['Apartment'],10,6.8,140,booking.com,True
miami-beach-apartments-by-miarentals,us,['Apartment'],10,6.2,79,booking.com,True
monsarrat-apt-d-30-night-minimum,us,['House'],10,0.0,0,booking.com,True
large-2bd-2ba-kahala-beach-front-condo-furnished,us,['Apartment'],10,0.0,295,booking.com,True
ia302-ilikai-apt-302-oceanview-fireworks-on-fridays-max-4,us,['House'],10,7.2,165,booking.com,True
ia1327-ia1327-new-ilikai-unit-gorgeous-view-of-the-ocean,us,['House'],10,0,0,booking.com,False
ilikai-marina-1188-oceanfront-harborview-1br-1ba,us,['House'],10,0,0,booking.com,False
ilikai-apt-308-oceanview-fireworks-on-fridays,us,['House'],10,8.9,198,booking.com,True
casa-grande-south-beach-by-american-vacation-living,us,['House'],10,8.2,970,booking.com,True
bikini-hostel-cafe-beer-garden,us,['Hotel'],10,5.3,21,booking.com,True
dream-destinations-at-ocean-place,us,['Apartment'],10,8.9,547,booking.com,True
tidewater-beach-resort-by-panhandle-getaways,us,['Apartment'],10,6.5,178,booking.com,True
beachside-west-townhome,us,['Apartment'],10,9.2,395,booking.com,True
edgewater-tower-2-611-tee-s-paradise,us,['Apartment'],10,10.0,0,booking.com,True
sunset-breeze,us,['House'],10,4.0,314,booking.com,True
lomond-lodge-motel-apartments,nz,['Hotel'],10,9.0,276,booking.com,True
jenny-s-pineapple-cottage,us,['Apartment'],10,8.7,219,booking.com,True
waikiki-ilikai-marina,us,['Apartment'],10,8.0,199,booking.com,True
ilikai-tower-333-yacht-harbor-view-1br,us,['Apartment'],10,9.1,247,booking.com,True
seashore-62,us,['House'],10,4.0,101,booking.com,True
ilikai-tower-1127-yacht-harbor-view-1br,us,['Apartment'],10,7.6,214,booking.com,True
ilikai-tower-1228-lagoon-view-1br,us,['Apartment'],10,10.0,262,booking.com,True
ilikai-tower-618-lagoon-view-1br,us,['Apartment'],10,7.5,231,booking.com,True
ilikai-tower-940-lagoon-view-1br,us,['Apartment'],10,0.0,293,booking.com,True
origin-at-seahaven-825,us,['Apartment'],10,7.2,78,booking.com,True
fontainebleau-terrace,us,['House'],10,6.1,50,booking.com,True
emerald-beach-2225,us,['Apartment'],10,6.9,130,booking.com,True
aquavista-304w,us,['House'],10,5.8,222,booking.com,True
majestic-beach-towers-1-1006,us,['House'],10,9.8,218,booking.com,True
grand-panama-beach-resort-by-panhandle-getaways,us,['Apartment'],10,8.3,223,booking.com,True
majestic-beach-towers-2-603,us,['Apartment'],10,5.7,218,booking.com,True
watercrest-condos,us,['Apartment'],10,8.3,155,booking.com,True
8134-south-lagoon-drive,us,['House'],10,8.2,125,booking.com,True
sterling-reef,us,['Apartment'],10,7.8,64,booking.com,True
ilikai-tower-1340-lagoon-view-1br,us,['Apartment'],10,10.0,289,booking.com,True
ilikai-tower-1806-yacht-harbor-view-1br,us,['Apartment'],10,9.0,306,booking.com,True
waikiki-whale-watcher-apts-503b,us,['Apartment'],10,0.0,116,booking.com,True
hawaiian-monarch-penthouse-402,us,['Apartment'],10,7.8,450,booking.com,True
ilikai-tower-1205-city-view-1br,us,['Apartment'],10,0.0,233,booking.com,True
ilikai-tower-1116,us,['Apartment'],10,0.0,315,booking.com,True
the-keoniana-111,us,['Apartment'],10,0.0,54,booking.com,True
kv1009-waikiki-2463-kuhio-ave-honolulu,us,['Cabin'],10,0.0,203,booking.com,True
waikiki-condo-just-remodeled-kuhio-village-202a,us,['Apartment'],10,5.0,167,booking.com,True
ilikai-marina-692,us,['Apartment'],10,0.0,199,booking.com,True
island-colony-2815-sweeping-ocean-to-mountain-views,us,['Apartment'],10,0.0,119,booking.com,True
tahiti-village-resort-spa,us,Resort,10,7.8,149,booking.com,True
arizona-charlie-s-decatur,us,Hotel,10,6.9,39,booking.com,True
paris-las-vegas-hotel-casino,us,Resort,10,7.7,40,booking.com,True
harrah-s-las-vegas-hotel-casino,us,Resort,10,7.5,24,booking.com,True
highfield-private-hotel,au,Hotel,10,5.8,78,booking.com,True
oaks-sydney-goldsbrough-suites,au,Hotel,10,7.7,143,booking.com,True
holiday-inn-express-las-vegas-south-an-ihg-hotel,us,Hotel,10,8.0,117,booking.com,True
serene-vegas-boutique-hotel-las-vegas,us,Hotel,10,7.5,60,booking.com,True
caesars-palace-hotel-casino,us,Resort,10,7.4,85,booking.com,True
the-signature-at-mgm-grand-all-suites,us,Hotel,10,8.5,99,booking.com,True
hawthorn-suites-las-vegas,us,Hotel,10,7.0,89,booking.com,True
casa-camper-barcelona,es,Hotel,10,9.6,189,booking.com,True
hostel-central-and-basic-universitat,es,House,10,7.4,44,booking.com,True
numa-i-brio,es,Hotel,10,8.4,142,booking.com,True
urbany-hostel-barcelona,es,Hotel,10,7.4,16,booking.com,True
barcelo-raval,es,Hotel,10,8.3,145,booking.com,True
hampton-inn-suites-las-vegas-red-rock-summerlin,us,Hotel,10,8.4,127,booking.com,True
the-venetian-r-resort-las-vegas,us,Resort,10,8.7,207,booking.com,True
planet-hollywood-resort-casino,us,Resort,10,7.6,30,booking.com,True
tuscany-suites-casino,us,Hotel,10,8.5,45,booking.com,True
virgin-hotels-las-vegas-curio-collection-by-hilton,us,Resort,10,8.3,75,booking.com,True
trump-international-hotel-las-vegas,us,Resort,10,8.7,142,booking.com,True
kyoto-horikawa-inn,jp,Hotel,10,7.5,0,booking.com,False
desert-rose-resort,us,Hotel,10,8.8,110,booking.com,True
club-wyndham-grand-desert,us,Hotel,10,8.8,118,booking.com,True
bonanova-suite,es,Hotel,10,8.5,95,booking.com,True
metro-apartments-on-darling-harbour,au,Hotel,10,7.1,156,booking.com,True
cks-sydney-airport-hotel,au,Hotel,10,7.2,105,booking.com,True
vivobarcelona-apartments-princep,es,Apartment,10,8.6,156,booking.com,True
guest-house-tamta,ge,['House'],10,9.9,15,booking.com,True
guest-house-elguja-qushashvili,ge,['House'],10,9.4,21,booking.com,True
maia-s-guest-house-gergeti,ge,['House'],10,8.6,11,booking.com,True
hostel-botanical-garden,ge,['Hotel'],10,8.0,30,booking.com,True
kutaisi-best-guest-house,ge,['Hotel'],10,8.9,23,booking.com,True
guesthouse-rest,ge,['House'],10,9.5,17,booking.com,True
guesthouse-gegi,ge,['House'],10,9.6,20,booking.com,True
meidani-guest-house,ge,['House'],10,8.7,26,booking.com,True
guest-house-darejani,ge,['House'],10,9.2,18,booking.com,True
comfort-inn-suites-henderson-las-vegas,us,Hotel,10,8.0,127,booking.com,True
coronet-view-apartments-queenstown,nz,Hotel,10,9.3,0,booking.com,False
windsor-hotel,us,Hotel,,7.4,0,booking.com,False
prime-hotel-miami,us,Hotel,10,8.2,0,booking.com,False
new-gudauri-residences,ge,Hotel,10,8.2,0,booking.com,False
regency-on-beachwalk-waikiki-by-outrigger,us,Hotel,10,10.0,0,booking.com,False
jet-luxury-private-residences-in-waikiki,us,Hotel,10,0,0,booking.com,False
island-colony-1602,us,Hotel,10,0,0,booking.com,False
marina-tower-3903,us,Hotel,10,0,0,booking.com,False
waikiki-906,us,Hotel,10,7.0,0,booking.com,True
ilikai-1743-panoramic-views-on-waikiki-beach,us,Hotel,10,10.0,0,booking.com,True
four-paddle-condominium-2210-thirty-plus-night-rental,us,Hotel,10,0.0,0,booking.com,True
marina-tower-3604,us,Hotel,10,0,0,booking.com,False
the-top-of-the-gulf-523,us,Hotel,10,0,0,booking.com,False
the-inn-at-st-thomas-square-103,us,Hotel,10,0,0,booking.com,False
waikiki-shore-1316,us,['House'],10,0,0,booking.com,False
four-paddle-1606,us,['House'],10,0,0,booking.com,False
ke-aloha-suite-at-the-waikiki-banyan,us,['Apartment'],10,10.0,0,booking.com,False
waikiki-shore-818,us,['House'],10,0,0,booking.com,False
canterbury-place-36d,us,['House'],10,0,0,booking.com,False
ilikai-marina-994,us,['House'],10,0,0,booking.com,False
ilikai-marina-884,us,['House'],10,0,0,booking.com,False
waikiki-sunset-1004,us,['House'],10,0,0,booking.com,False
marine-surf-2008,us,['House'],10,0,0,booking.com,False
ilikai-marina-386,us,['House'],10,0,0,booking.com,False
luana-m200,us,['House'],10,0,0,booking.com,False
kuhio-village-802a-cozy-studio-with-ocean-view,us,['Apartment'],10,0,0,booking.com,False
garden-cottage-unit-b,us,['House'],10,0.0,0,booking.com,True
ilikai-marina-590,us,['House'],10,0,0,booking.com,False
waikiki-sunset-1812,us,['House'],10,0,0,booking.com,False
waikiki-banyan-2410-t2,us,['House'],10,10.0,0,booking.com,False
waikiki-banyan-2003-t2,us,['House'],10,0,0,booking.com,False
mp-hostel-budapest,hu,['Hotel'],10,8.1,0,booking.com,True
royal-garden-of-waikiki,us,['Apartment'],10,0,0,booking.com,False
waikiki-shore-515-beachfront-upgrade,us,['Apartment'],10,0,0,booking.com,False
ilikai-tower-1918-lagoon-view-1br,us,['Apartment'],10,7.4,0,booking.com,True
ilikai-marina-987-city-view-studio,us,['Apartment'],10,5.0,0,booking.com,True
waikiki-beach-tower-1804,us,['House'],10,0,0,booking.com,False
ilikai-tower-1033-yacht-harbor-view-1br,us,['Apartment'],10,0.0,0,booking.com,True
ilikai-tower-1842-lagoon-view-1br,us,['Apartment'],10,0.0,0,booking.com,True
fairway-villa-914,us,['House'],10,0,0,booking.com,False
waikiki-banyan-2609-t2,us,['House'],10,0,0,booking.com,False
ilikai-tower-1919-city-view-1br,us,['Apartment'],10,0,0,booking.com,False
waikiki-whale-watcher-apts-602a,us,['Apartment'],10,0.0,0,booking.com,True
ilikai-marina-480-yacht-harbor-view-1br,us,['Apartment'],10,8.2,0,booking.com,True
ilikai-marina-1684-yacht-harbor-view-1br,us,['Apartment'],10,0.0,0,booking.com,True
waikiki-whale-watcher-apts-704,us,['Apartment'],10,0.0,0,booking.com,True
ilikai-tower-2136-lagoon-view-1br,us,['Apartment'],10,0.0,0,booking.com,True
kalanianole-estate,us,['House'],10,0.0,0,booking.com,True
ilikai-tower-728,us,['Apartment'],10,0,0,booking.com,False
discovery-bay-3513,us,['Apartment'],10,0.0,0,booking.com,True
waikiki-sunset-2105-paradise-awaits-1-bedroom-superior-suite-with-incredible-views,us,['Apartment'],10,0,0,booking.com,False
location-location-location-downtown-key-west-truman-annex,US,['House'],5,4.7,350,vrbo.com,True
old-town-oasis-sleeps-4-steps-to-duval-and-beaches,US,['House'],5,4.8,181,vrbo.com,True
riptides-stylish-studio-located-in-a-central-location-near-all-the-action,US,['Apartment'],5,4.8,357,vrbo.com,True
december-special-rates-old-town-5-star-3-bikes-a-pool-parking-and-2-porches,US,['House'],5,5.0,369,vrbo.com,True
key-west-beach-front-studio-found-the-only-private-key-west-ocean-view-inn,US,['Apartment'],5,4.8,629,vrbo.com,True
conch-cottage-old-town-hot-tub-1-block-from-duval-1bd-1ba-realkeywest,US,['House'],5,4.9,416,vrbo.com,True
sugar-palm-suite-adult-only-cozy-1-br-1-ba-w-kitchen-and-shared-pool,US,['House'],5,4.9,506,vrbo.com,True
large-beautiful-very-comfortable-one-bedroom-on-small-lake,,['House'],5,5.0,173,vrbo.com,True
lake-house-pets-allowed,,['House'],5,5.0,202,vrbo.com,True
next-to-universal-pool-wifi-parking-2-king-beds-kitchenette-pool-bar-hot-tub,,['House'],5,5.0,116,vrbo.com,True
immaculate-studio-apartment-in-downtown-orlando-s-sought-after-historic-district,,['Apartment'],5,5.0,116,vrbo.com,True
1-2-bedroom-cottage-apartment-across-from-lake-eola-downtown,,['Apartment'],5,4.4,89,vrbo.com,True
furnished-condo-in-gated-community-easy-access-to-orlando-fun-spots,,['House'],5,4.6,70,vrbo.com,True
gated-community-luxury-new-designer-remodeled-condo-minutes-from-parks,,['House'],5,4.6,129,vrbo.com,True
located-in-the-heart-of-lovely-college-park-easy-access-to-downtown-orlando,,['Apartment'],5,5.0,145,vrbo.com,True
tower-213th-flr-1-bdr-beautiful-remodel-close-to-lagoon-pool,US,['House'],5,4.8,167,vrbo.com,True
great-weekly-rate-with-beachfront-views,US,['House'],5,5.0,115,vrbo.com,True
sugar-sand-beaches-just-outside-your-door-all-the-comforts-of-home-inside,US,['Apartment'],5,4.6,130,vrbo.com,True
gulf-front-12th-floor-amazing-views-pool-sauna-and-fitness-room,US,['House'],5,4.3,128,vrbo.com,True
manatees-at-the-dock-amazing-views-salt-water-pool-184-glowing-reviews,US,['House'],5,4.9,355,vrbo.com,True
villa-23-beautiful-heated-pool-lanai-great-boating-location-51-reviews,US,['House'],5,4.9,190,vrbo.com,True
bayshore-yacht-tennis-409-stunning-condo-panoramic-views,US,['House'],5,5.0,188,vrbo.com,True
beach-front-condo-on-siesta-key-1-beach-in-the-usa-with-gulf-views-top-floor,US,['House'],5,5.0,344,vrbo.com,True
modern-condo-minutesm-from-clearwater-beach,US,['House'],5,4.7,94,vrbo.com,True
breathtaking-beach-front-property-ground-floor-condo,US,['House'],5,4.8,359,vrbo.com,True
oceanfront-home-w-sunset-views-of-sarasota-bay,,['House'],5,4.9,449,vrbo.com,True
beautiful-waterfront-3-story-home-w-dock-in-old-homosassa-florida,US,['House'],5,5.0,130,vrbo.com,True
panoramic-ocean-view-apartment,US,['House'],5,4.4,333,vrbo.com,True
cozy-corner-home-near-warm-mineral-springs-and-beaches,US,['House'],5,4.8,89,vrbo.com,True
birdsong-condominiums-beachfront-a-little-slice-of-heaven,US,['House'],5,4.8,266,vrbo.com,True
promo-5-weekly-10-monthly-disc-beautiful-condo-minutes-from-siesta-key-beach,,['House'],5,5.0,132,vrbo.com,True
beachfront-duplex-south-unit-with-unobstructed-secluded-ocean-views,US,['House'],5,4.8,250,vrbo.com,True
island-paradise-beachfront-condo,US,['House'],5,5.0,281,vrbo.com,True
stunning-ocean-front-views,US,['House'],5,5.0,179,vrbo.com,True
8th-floor-open-condo-on-site-restaurant-w-bar-multiple-pools,US,['House'],5,4.1,190,vrbo.com,True
gulf-front-flr-11-breathtaking-views-at-pelican-beach-resort-amenities-galore,US,['House'],5,5.0,275,vrbo.com,True
gulf-front-pools-onsite-restaurant-balcony-sauna-1br-sundestin-1211,US,['House'],5,4.7,200,vrbo.com,True
stunning-quality-gulf-front-condo-free-beach-service-coveted-corner-unit,US,['House'],5,4.9,350,vrbo.com,True
gulf-front-2nd-floor-condo-pool-beach-boardwalk-in-heart-of-destin,US,['Apartment'],5,4.2,189,vrbo.com,True
gulf-front-features-two-pools-on-the-beach,US,['House'],5,4.1,259,vrbo.com,True
modern-beachy-beachfront-condo-w-private-balcony-views,US,['House'],5,5.0,286,vrbo.com,True
spc8208-stunning-renovated-studio-sleeps-4,US,['House'],5,5.0,153,vrbo.com,True
10th-floor-charming-condo-splash-pad-multiple-pools-on-site-gulf-front,US,['House'],5,4.5,155,vrbo.com,True
beachfront-condo-with-gorgeous-gulf-view-balcony-pools-hot-tub,US,['House'],5,3.9,184,vrbo.com,True
upscale-beach-front-great-reviews-west-end-w-tons-of-windows-free-beach-service,US,['House'],5,4.9,370,vrbo.com,True
top-floor-gulf-front-unit-pools-cafe-tiki-bar-1br-pelican-beach-resort-2006,US,['House'],5,4.5,240,vrbo.com,True
cozy-waterfront-studio-getaway-december-special,US,['House'],5,4.6,95,vrbo.com,True
serenity-bay-2-street-side,US,['Apartment'],5,4.8,119,vrbo.com,True
sb-404-south-beach-gulf-front-condo,US,['House'],5,4.9,236,vrbo.com,True
little-casita-key-west-monthly-rental-close-to-duval-realkeywest,US,['Apartment'],5,4.3,128,vrbo.com,True
majestic-paradise-truman-annex-heart-of-old-town-key-west,US,['House'],5,5.0,320,vrbo.com,True
luxury-high-end-2-bikes-highspeed-wi-fi-work-station-pool-hot-tub-gym,US,['House'],5,4.9,378,vrbo.com,True
kate-s-krawl-off-duval-1-br-1-ba-home-w-outdoor-area-steps-to-duval,US,['House'],5,5.0,488,vrbo.com,True
condo-in-old-town-key-west-s-truman-annex-pool-bicycle-free-parking-and-wifi,US,['House'],5,5.0,300,vrbo.com,True
waikiki-beach-tower,us,['Apartment'],10,0,945,booking.com,False
grand-fiesta-americana-coral-beach-cancun-all-inclusive,mx,Resort,10,9.0,620,booking.com,True
cancun-bay-resort-all-inclusive,mx,Resort,10,7.8,283,booking.com,True
fiesta-americana-condesa-cancun-all-inclusive,mx,Resort,10,8.6,456,booking.com,True
hotel-maya-caribe-faranda-cancun,mx,Hotel,10,6.6,135,booking.com,True
all-ritmo-cancun-resort-water-park,mx,Resort,10,6.9,164,booking.com,True
hyatt-zilara-cancun-all-inclusive-adults-only,mx,Resort,10,9.0,616,booking.com,True
the-westin-resort-spa-cancun,mx,Resort,10,8.1,178,booking.com,True
hotel-del-sol,mx,Hotel,10,7.8,64,booking.com,True
hotel-batab,mx,Hotel,10,7.5,66,booking.com,True
hotel-soberanis,mx,Hotel,10,7.6,43,booking.com,True
secrets-playa-mujeres-golf-spa-resort-all-inclusive-adults-only,mx,Resort,10,8.3,646,booking.com,True
the-pyramid-cancun-all-inclusive,mx,Resort,10,7.2,325,booking.com,True
ocean-dream-cancun-by-guruhotel,mx,Hotel,10,7.2,197,booking.com,True
flamingo-cancun-resort,mx,Hotel,10,7.0,277,booking.com,True
ocean-view-condo,mx,Apartment,10,8.9,150,booking.com,True
gr-caribe-deluxe-by-solaris-all-inclusive,mx,Resort,10,8.0,341,booking.com,True
hacienda-de-castilla,mx,Hotel,10,7.2,39,booking.com,True
suites-malecon-cancun,mx,Hotel,10,8.3,84,booking.com,True
hotel-y-suites-nader,mx,Hotel,10,8.6,70,booking.com,True
hyatt-ziva-cancun,mx,Resort,10,9.0,786,booking.com,True
tropical-apartment,mx,Apartment,10,8.5,130,booking.com,True
ocean-dream-1-bedroom-oceanview-suite,mx,Apartment,10,7.5,179,booking.com,True
la-villa-du-golf-a-cancun-hotel-boutique,mx,Hotel,10,8.9,123,booking.com,True
casa-tortugas-boutique-hotel-cancun-luxury-hidden-gem,mx,Hotel,10,9.0,194,booking.com,True
mexican-villa-by-casa-paraiso,mx,Villa,10,9.2,230,booking.com,True
casa-del-arquitecto,mx,Apartment,10,8.8,35,booking.com,True
cancun-beach-aparthotel-by-solymar,mx,Hotel,10,8.8,89,booking.com,True
crates-at-the-gaythering-men-only,us,['Hotel'],10,9.6,129,booking.com,False
rydges-world-square,au,Hotel,10,8.2,157,booking.com,False
nomads-hotel-rooftop-pool-cancun,mx,Hotel,10,8.3,15,booking.com,True
leonardo-hotel-amsterdam-city-center,nl,Hotel,10,7.4,86,booking.com,True
hotel-de-looier,nl,Hotel,10,7.9,104,booking.com,True
hotel-die-port-van-cleve,nl,Hotel,10,8.0,147,booking.com,True
theatrino-hotel,cz,Hotel,10,8.4,51,booking.com,True
nh-amsterdam-noord,nl,Hotel,10,8.2,137,booking.com,True
aadam-hotel-wilhelmina,nl,Hotel,10,7.2,79,booking.com,True
argenta-tower-hotel-suites,ar,Hotel,10,8.3,119,booking.com,True
562-nogaro,ar,Hotel,10,8.0,88,booking.com,True
claridge-hotel,ar,Hotel,10,7.4,152,booking.com,True
le-palais-art-hotel-prague,cz,Hotel,10,8.6,100,booking.com,True
ker-recoleta-hotel,ar,Hotel,10,7.9,80,booking.com,True
jalta-boutique-hotel,cz,Hotel,10,8.3,91,booking.com,True
b-resort-and-spa-located-in-disney-springs-resort-area,us,Resort,10,9.0,219,booking.com,True
hampton-inn-orlando-near-universal-blv-international-dr,us,Hotel,10,7.8,109,booking.com,True
embassy-suites-by-hilton-orlando-downtown,us,Hotel,10,8.5,185,booking.com,True
hilton-garden-inn-orlando-at-seaworld,us,Hotel,10,7.8,118,booking.com,True
embassy-suites-by-hilton-orlando-north,us,Hotel,10,7.8,152,booking.com,True
royal-mirage-deluxe,ma,Hotel,10,7.9,116,booking.com,True
hivernage-hotel-spa,ma,Hotel,10,8.2,182,booking.com,True
le-meridien-n-fis,ma,Hotel,10,7.6,118,booking.com,True
hotel-marrakech-le-semiramis,ma,Hotel,10,6.0,54,booking.com,True
conscious-hotel-museum-square,nl,Hotel,10,8.5,103,booking.com,True
baglioni-hotel-london-the-leading-hotels-of-the-world,gb,Hotel,10,8.8,576,booking.com,True
the-carlton-tower-jumeirah,gb,Hotel,10,8.9,659,booking.com,True
anya-nana-at-sukhumvit-bangkok-sha-extra-plus,th,Hotel,10,6.6,43,booking.com,True
pullman-bangkok-hotel-g,th,Hotel,10,7.9,87,booking.com,True
baiyoke-boutique-hotel,th,Hotel,10,6.2,69,booking.com,True
the-seasons-bangkok-huamark-sha,th,Hotel,10,6.8,23,booking.com,True
oyo-75385-hotel-win-long,th,Hotel,10,6.3,20,booking.com,True
hotel-panorama,it,Hotel,10,7.4,56,booking.com,True
oceano-copacabana-hotel,br,Hotel,10,6.2,66,booking.com,True
windsor-plaza-copacabana,br,Hotel,10,7.9,66,booking.com,True
relais-uffizi,it,Hotel,10,8.9,151,booking.com,True
hotel-atlantico-copacabana,br,Hotel,10,6.7,40,booking.com,True
hotel-universo-wtb-hotels,it,Hotel,10,7.9,96,booking.com,True
hotel-suadiye,tr,Hotel,10,7.7,154,booking.com,True
kafkas-hotel-istanbul,tr,Hotel,10,6.5,47,booking.com,True
the-glebe-apartments,nz,Hotel,10,8.9,232,booking.com,True
the-rees-hotel-luxury-apartments,nz,Hotel,10,9.0,342,booking.com,True
ibis-styles-budapest-citywest,hu,Hotel,10,8.8,55,booking.com,True
oaks-queenstown-shores-resort,nz,Hotel,10,8.0,195,booking.com,True
the-betsy-hotel-south-beach,us,Hotel,10,8.6,589,booking.com,True
greenview-hotel,us,Hotel,10,6.2,69,booking.com,True
fontainebleau-miami-beach,us,Resort,10,6.8,459,booking.com,True
holiday-inn-miami-beach-oceanfront-an-ihg-hotel,us,Hotel,10,7.0,164,booking.com,True
hotel-flora,it,Hotel,10,9.2,251,booking.com,True
locanda-ai-santi-apostoli,it,Hotel,10,8.5,130,booking.com,True
the-st-regis-hotel,ca,Hotel,10,8.7,154,booking.com,True
l-hermitage-hotel,ca,Hotel,10,9.2,151,booking.com,True
loden-vancouver,ca,Hotel,10,9.4,265,booking.com,True
hyatt-regency-vancouver,ca,Hotel,10,8.5,171,booking.com,True
hotel-belmont-vancouver-mgallery,ca,Hotel,10,8.1,129,booking.com,True
grand-president-bangkok,th,Hotel,10,7.0,94,booking.com,True
lucky-angkor-hotel-spa,kh,Hotel,10,8.7,52,booking.com,True
ebrus-un-konagi,tr,Hotel,10,7.6,63,booking.com,True
nova-plaza-orion-hotel,tr,Hotel,10,8.0,112,booking.com,True
anantara-angkor-resort,kh,Hotel,10,8.6,373,booking.com,True
hotel-gimmond-kyoto,jp,Hotel,10,8.1,44,booking.com,True
crowne-plaza-istanbul-old-city-an-ihg-hotel,tr,Hotel,10,7.5,84,booking.com,True
hyatt-regency-kyoto,jp,Hotel,10,8.6,278,booking.com,True
danubius-hotel-erzsebet-city-center,hu,Hotel,10,8.0,62,booking.com,True
danubius-hotel-helia,hu,Hotel,10,8.3,106,booking.com,True
ensana-grand-margaret-island,hu,Hotel,10,8.7,118,booking.com,True
corvin-hotel-budapest-corvin-wing,hu,Hotel,10,8.5,62,booking.com,True
kensington-hotel-yeouido,kr,Hotel,10,8.0,97,booking.com,True
hotel-palazzo-zichy-budapest,hu,Hotel,10,9.0,70,booking.com,True
boutique-hotel-k-dongdaemun,kr,Hotel,10,6.6,36,booking.com,True
courtyard-by-marriott-seoul-times-square,kr,Hotel,10,8.3,128,booking.com,True
novotel-ambassador-seoul-gangnam,kr,Hotel,10,8.0,135,booking.com,True
istanbul-marriott-hotel-asia,tr,Hotel,10,8.7,149,booking.com,True
angkor-pearl-hotel,kh,Hotel,10,7.5,37,booking.com,True
hotel-spectra-sultanahmet,tr,Hotel,10,8.7,67,booking.com,True
arden-city-hotel-special-category,tr,Hotel,10,8.7,85,booking.com,True
lebua-at-state-tower,th,Hotel,10,8.4,203,booking.com,True
prince-palace-hotel-sha-extra-plus,th,Hotel,10,7.2,53,booking.com,True
valia-hotel-bangkok-sukhumvit-24,th,Hotel,10,8.6,103,booking.com,True
banff-aspen-lodge,ca,Hotel,10,8.1,110,booking.com,True
fox-hotel-and-suites,ca,Hotel,10,8.0,132,booking.com,True
banff-ptarmigan-inn,ca,Hotel,10,8.0,110,booking.com,True
bow-view-lodge,ca,Hotel,10,7.4,88,booking.com,True
the-rundlestone-lodge,ca,Hotel,10,8.0,95,booking.com,True
pan-pacific-vancouver,ca,Hotel,10,8.4,206,booking.com,True
fairmont-hotel-vancouver,ca,Hotel,10,8.5,199,booking.com,True
city-seasons-hotel-dubai,ae,['Hotel'],10,7.5,108,booking.com,True
renaissance-new-york-times-square-hotel,us,['Hotel'],10,8.4,197,booking.com,True
san-marco-palace,it,Hotel,10,7.9,149,booking.com,True
hotel-american-dinesen,it,Hotel,10,8.9,182,booking.com,True
hotel-caneva,it,Hotel,10,7.9,48,booking.com,True
hotel-san-luca-venezia,it,Hotel,10,8.0,87,booking.com,True
buddy-lodge-khaosan-road,th,Hotel,10,8.0,78,booking.com,True
park-international-hotel,gb,Hotel,10,7.6,87,booking.com,True
merit-kensington-hotel,gb,Hotel,10,8.1,135,booking.com,True
ameritania-at-times-square,us,Hotel,10,7.8,135,booking.com,True
charltons-banff,ca,Hotel,10,7.7,93,booking.com,True
the-sylvia-hotel,ca,Hotel,10,8.5,117,booking.com,True
delta-hotels-by-marriott-vancouver-downtown-suites,ca,Hotel,10,8.5,169,booking.com,True
al-khoory-hotel-apartments-al-barsha,ae,['Hotel'],10,8.0,102,booking.com,True
hotel-somadevi-angkor-resort-spa,kh,Hotel,10,8.5,70,booking.com,True
sala-siem-reap-spa,kh,Hotel,10,9.2,59,booking.com,True
sokchea-angkor-hotel,kh,Hotel,10,10.0,62,booking.com,True
sofitel-angkor-phokeethra-golf-spa-resort,kh,Hotel,10,9.3,246,booking.com,True
thingholt-by-center-hotels,is,Hotel,10,8.4,229,booking.com,True
101-hotel-a-member-of-design-hotels,is,Hotel,10,7.4,290,booking.com,True
quality-inn-suites,ca,Hotel,10,6.8,99,booking.com,True
tai-pan-hotel-sha-plus-certified,th,Hotel,10,8.0,69,booking.com,True
the-rockwell,gb,Hotel,10,8.2,63,booking.com,True
the-athenaeum-hotel-residences,gb,Hotel,10,8.5,425,booking.com,True
sanderson-london,gb,Hotel,10,8.3,359,booking.com,True
